Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Floral Crystal Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20180714/EVE1231-S-AB-15X275-399197-425-02.jpg,,"Style No : 399197 Color : AB, Silver  Size : 1.5"" X 2.75"" Post Back Floral Crystal Statement Evening Earrings",4.25
Floral Crystal Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20180714/EVE1231-G-LCT-15X275-399201-425-02.jpg,,"Style No : 399201 Color : Gold, Lt Col Topaz  Size : 1.5"" X 2.75"" Post Back Floral Crystal Statement Evening Earrings",4.25
Floral Crystal Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20180714/EVE1231-G-LSI-15X275-399202-425-02.jpg,,"Style No : 399202 Color : Gold, Siam  Size : 1.5"" X 2.75"" Post Back Floral Crystal Statement Evening Earrings",4.25
Floral Vine Teardrop Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1231-RH-BKD-125X35-285186-750-02.jpg,,"Style No : 413491 Color : Black Diamond, Clear, Rhodium Theme : Flower & Leaf  Size : 1.25"" X 3.5"" Post Back Floral Vine Teardrop Crystal Rhinestone Evening Earrings",7.50
Floral Vine Teardrop Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1231-BK-JET-125X35-413492-750-02.jpg,,"Style No : 413492 Color : Black, Jet Black Theme : Flower & Leaf  Size : 1.25"" X 3.5"" Post Back Floral Vine Teardrop Crystal Rhinestone Evening Earrings",7.50
Floral Vine Teardrop Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20181031/EVE1231-RH-SAPP-125X35-414560-750-02.jpg,,"Style No : 414560 Color : Rhodium, Sapphire Theme : Flower & Leaf  Size : 1.25"" X 3.5"" Post Back Floral Vine Teardrop Crystal Rhinestone Evening Earrings",7.50
Floral Vine Teardrop Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20181031/EVE1231-GD-EME-125X35-414561-750-02.jpg,,"Style No : 414561 Color : Emerald, Gold Theme : Flower & Leaf  Size : 1.25"" X 3.5"" Post Back Floral Vine Teardrop Crystal Rhinestone Evening Earrings",7.50
Floral Vine Teardrop Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20181031/EVE1231-GM-BZ-125X35-414563-750-02.jpg,,"Style No : 414563 Color : Gun Metal Theme : Flower & Leaf  Size : 1.25"" X 3.5"" Post Back Floral Vine Teardrop Crystal Rhinestone Evening Earrings",7.50
Crystal Embellished Texture Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20181031/CE16924-AS-CLIP-05X075-72298-375-01.jpg,,"Style No : 72298 Color : Clear, Silver, Silver Burnished  Size : 0.5"" X 0.75""  Clip on Crystal Embellished Texture Metal Clip on Earrings",3.75
Rope Texture Knotted Clip On Earrings,JEWELRY;EARRING/FASHION,images/20181031/CE21866-G-CLIP-16X16-414490-425-01.jpg,,"Style No : 414490 Color : Gold Theme : Knot  Size : 1.6"" X 1.6""  Clip on Rope Texture Knotted Clip on Earrings",4.25
Tiny Pearl Textured Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20181031/CE22005-G-CLIP-075X1-414519-425-01.jpg,,"Style No : 414519 Color : Cream, Gold Theme : Pearl  Size : 0.75"" X 1""  Clip on Tiny Pearl Textured Metal Clip on Earrings",4.25
Enamel Christmas Socks Stud Earrings,JEWELRY;EARRING/FASHION,images/20181031/FE1130-G-RED-05X07-414532-175-01.jpg,,"Style No : 414532 Color : Gold, Red Theme : Christmas, Snowflake  Size : 0.5"" X 0.7""  Post Back Lead and Nickel Compliant Enamel Christmas Socks Stud Earrings",1.75
Crystal Pave Trimmed Jingle Bell Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181031/FE2105-G-YLL-18X25-414523-475-01.jpg,,"Style No : 414523 Color : Gold, Yellow Theme : Bow, Christmas, Flower & Leaf  Size : 1.8"" X 2.5""  Post Back Crystal Pave Trimmed Jingle Bell Dangle Earrings",4.75
Bead Vine Tassel Drop Earrings,JEWELRY;EARRING/FASHION,images/20181030/FE3291-BK-03X5-414417-675-01.jpg,,"Style No : 414417 Color : Black, Gold Theme : Tassel  Size : 0.3"" X 5""   Fish Hook Back Bead Vine Tassel Drop Earrings",6.75
Bead Vine Tassel Drop Earrings,JEWELRY;EARRING/FASHION,images/20181030/FE3291-GY-03X5-414418-675-01.jpg,,"Style No : 414418 Color : Gold, Gray Theme : Tassel  Size : 0.3"" X 5""   Fish Hook Back Bead Vine Tassel Drop Earrings",6.75
Bead Vine Tassel Drop Earrings,JEWELRY;EARRING/FASHION,images/20181030/FE3291-NU-03X5-414419-675-01.jpg,,"Style No : 414419 Color : Neutral Theme : Tassel  Size : 0.3"" X 5""   Fish Hook Back Bead Vine Tassel Drop Earrings",6.75
Bead Vine Tassel Drop Earrings,JEWELRY;EARRING/FASHION,images/20181030/FE3291-WH-03X5-414420-675-01.jpg,,"Style No : 414420 Color : Gold, White Theme : Tassel  Size : 0.3"" X 5""   Fish Hook Back Bead Vine Tassel Drop Earrings",6.75
Crystal Teardrop Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20181030/EVE6156-RD-PUP-07X175-414387-225-01.jpg,,"Style No : 414387 Color : Purple , Rhodium  Size : 0.7"" X 1.75""  Post Back Crystal Teardrop Dangle Evening Earrings",2.25
Secret Box _ 24k White Gold Cz Zodiac Sign Scorpio Stud Earrings,JEWELRY;EARRING/FASHION,images/20181027/SE17167-WG-SCORPIO-CZ-03X03-414165-725-01.jpg,,"Style No : 414165 Color : White Gold Theme : Zodiac  Size : 0.3"" X 0.3"" Post Back 24K White Gold Dipped Zodiac Sign - Scorpio Secret Box _ 24K White Gold CZ Zodiac Sign Scorpio Stud Earrings",7.25
Secret Box _ 24k White Gold Cz Zodiac Sign Scorpio Stud Earrings,JEWELRY;EARRING/FASHION,images/20181027/SE17158-WG-AQUARIUS-CZ-03X02-414147-725-01.jpg,,"Style No : 414147 Color : White Gold Theme : Zodiac  Size : 0.3"" X 0.2""  Post Back 24K White Gold Dipped Zodiac Sign - Scorpio Secret Box _ 24K White Gold CZ Zodiac Sign Scorpio Stud Earrings",7.25
Oval Filigree Fan Metal Link Earrings,JEWELRY;EARRING/FASHION,images/20181027/ME6670-BK-17X24-414284-275-01.jpg,,"Style No : 414284 Color : Black Theme : Filigree  Size : 1.7"" X 2.4""  Post Back Oval Filigree Fan Metal Link Earrings",2.75
Oval Filigree Fan Metal Link Earrings,JEWELRY;EARRING/FASHION,images/20181027/ME6670-GD-17X24-414285-275-01.jpg,,"Style No : 414285 Color : Gold Theme : Filigree  Size : 1.7"" X 2.4""  Post Back Oval Filigree Fan Metal Link Earrings",2.75
Oval Filigree Fan Metal Link Earrings,JEWELRY;EARRING/FASHION,images/20181027/ME6670-RSG-17X24-414289-275-01.jpg,,"Style No : 414289 Color : Rose Gold  Theme : Filigree  Size : 1.7"" X 2.4""  Post Back Oval Filigree Fan Metal Link Earrings",2.75
Cut Out Faux Leather Oval Link Earrings,JEWELRY;EARRING/FASHION,images/20181027/FE003-WG-MBE-15X35-414141-425-01.jpg,,"Style No : 414141 Color : Blue, Worn Gold  Size : 1.5"" X 3.5"" Post Back Cut Out Faux Leather Oval Link Earrings",4.25
Crystal Teardrop Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20181023/EVE6152-G-SA-125X24-413583-475-01.jpg,,"Style No : 413583 Color : Gold, Lt Col Topaz  Size: 1.25"" X 2.4"" Post Back Crystal Teardrop Dangle Evening Earrings",4.75
Crystal Teardrop Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20181023/EVE6152-RD-BK-125X24-413584-475-01.jpg,,"Style No : 413584 Color : Black, Rhodium  Size: 1.25"" X 2.4"" Post Back Crystal Teardrop Dangle Evening Earrings",4.75
Hammered Geometric Metal  Earrings,JEWELRY;EARRING/FASHION,images/20181025/ME13-1783-S-125X2-413918-350-01.jpg,,"Style No : 413918 Color : Silver  Size : 1.25"" X 2"" Post Back Hammered Geometric Metal  Earrings",3.50
Triple Hammered Metal Disc Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181025/ME13-1780-S-225X25-413909-350-01.jpg,,"Style No : 413909 Color : Silver  Size :2.25"" X 2.5"" Fish Hook Back Triple Hammered Metal Disc Dangle Earrings",3.50
Glitter Textured Cut Out Marquise Earrings,JEWELRY;EARRING/FASHION,images/20181023/FE3495-RD-RD-14X3-413645-225-01.jpg,,"Style No : 413645 Color : Rhodium  Size : 1.4"" X 3"" Fish Hook Back Glitter Textured Cut Out Marquise Earrings",2.25
Glitter Textured Cut Out Marquise Earrings,JEWELRY;EARRING/FASHION,images/20181003/FE3495-GD-TLG-14X3-411141-225-01.jpg,,"Style No : 411141 Color : Gold, Teal  Size : 1.4"" X 3"" Fish Hook Back Glitter Textured Cut Out Marquise Earrings",2.25
Crystal Bead Wired Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20181023/FE8-6029-CHAM-13X23-413702-675-01.jpg,,"Style No : 413702 Color : Gold, Lt Col Topaz  Size : 2"" X 1.9"" Post Back Crystal Bead Wired Teardrop Earrings",6.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20181023/EVE1275-BK-LCT-JET-075X18-413556-475-015.jpg,,"Style No : 413556 Color : Black, Jet Black, Lt Col Topaz  Size : 0.75"" X 1.8"" Post Back  Made in Korea Crystal Rhinestone Teardrop Bubble Evening Earrings",4.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20181023/EVE1275-GD-MULTY-075X18-413592-475-015.jpg,,"Style No : 413592 Color : Fuchsia, Gold, Multi, Navy  Size : 0.75"" X 1.8"" Post Back  Made in Korea Crystal Rhinestone Teardrop Bubble Evening Earrings",4.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20150204/EVE1275-GD-AB-075X18-260430-475-015.jpg,,"Style No : 260430 Color : Gold, AB  Size : 0.75"" X 1.8"" Post Back Made in Korea Crystal rhinestone teardrop bubble evening earrings",4.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20150908/EVE1275-RH-SAPP-075X18-281641-475-015.jpg,,"Style No : 281641 Color : AB, Rhodium, Sapphire  Size : 0.75"" X 1.8"" Post Back  Made in Korea Crystal rhinestone teardrop bubble evening earrings",4.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20150204/EVE1275-GD-PER-075X18-260436-475-015.jpg,,"Style No : 260436 Color : Green, Gold, AB  Size : 0.75"" X 1.8"" Post Back Made in Korea Crystal rhinestone teardrop bubble evening earrings",4.75
Crystal Rhinestone Teardrop Bubble Evening Earrings,JEWELRY;EARRING/EVENING,images/20160507/EVE1275-BK-JET-075X18-304600-475-015.jpg,,"Style No : 304600 Color : Black  Size : 0.75"" X 1.8"" Post Back Made in Korea Crystal rhinestone teardrop bubble evening earrings",4.75
Quatrefoil Filigree Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181018/ME8698-RSG-15X22-413250-300-01.jpg,,"Style No : 413250 Color : Rose Gold  Theme : Filigree  Earring Size : 1.5"" x 2.2"" Fish Hook Back Quatrefoil Filigree Dangle Earrings",3.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1511-GM-AMY-1X2-413534-400-01.jpg,,"Style No : 413534 Color : Gun Metal, Purple   Size : 1"" X  2""   Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1511-GD-SAPP-1X2-413533-400-01.jpg,,"Style No : 413533 Color : Gold, Sapphire  Size : 1"" X  2""   Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20170503/EVE1511-GD-PER-1X2-343353-375-0.1.jpg,,"Style No : 343353 Color : Gold, Peridot  Size : 1"" W, 1.8"" L  Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Multi Irregular Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181018/ME4113-SV-15X2-413256-275-01.jpg,,"Style No : 413256 Color : Silver  Earring Size : 1.5"" x 2"" Fish Hook Back Multi Irregular Round Dangle Earrings",3.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1511-GM-AMY-1X2-413534-400-01.jpg,,"Style No : 413534 Color : Gun Metal, Purple   Size : 1"" X  2""   Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20181022/EVE1511-GD-SAPP-1X2-413533-400-01.jpg,,"Style No : 413533 Color : Gold, Sapphire  Size : 1"" X  2""   Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Marquise Crystal Chandelier Statement Evening Earrings,JEWELRY;EARRING/EVENING,images/20170503/EVE1511-GD-PER-1X2-343353-375-0.1.jpg,,"Style No : 343353 Color : Gold, Peridot  Size : 1"" W, 1.8"" L  Post Back Made in Korea Marquise Crystal Chandelier Statement Evening Earrings",4.00
Multi Irregular Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181018/ME4113-SV-15X2-413256-275-01.jpg,,"Style No : 413256 Color : Silver  Earring Size : 1.5"" x 2"" Fish Hook Back Multi Irregular Round Dangle Earrings",3.00
Multi Irregular Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181018/ME4113-MLT-15X2-413255-275-01.jpg,,"Style No : 413255 Color : Gold, Rose Gold , Silver  Earring Size : 1.5"" x 2"" Fish Hook Back Multi Irregular Round Dangle Earrings",3.00
Multi Irregular Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181018/ME4113-GD-15X2-413254-275-01.jpg,,"Style No : 413254 Color : Gold  Earring Size : 1.5"" x 2"" Fish Hook Back Multi Irregular Round Dangle Earrings",3.00
Floral Genuine Austrian Crystal Earrings,JEWELRY;EARRING/STUD,images/20170902/CRE65-EM-SM-06W-359112-375-01.jpg,,"Style No : 359112 Color : Emerald, Siam Theme : Flower & Leaf  Size : 0.6"" W Post Back Floral Genuine Austrian Crystal Earrings",4.25
Floral Genuine Austrian Crystal Earrings,JEWELRY;EARRING/STUD,images/20110218/CRE65-RHO-CT-AB-06W-122525-375-01.jpg,,"Style No : 122525 Color : Rhodium, AB Theme : Flower & Leaf  Size : 5/8"" Wide  Floral Genuine Austrian Crystal Earrings",4.25
Floral Genuine Austrian Crystal Earrings,JEWELRY;EARRING/STUD,images/20110218/CRE65-RHO-FU-AB-06W-122526-375-01.jpg,,"Style No : 122526 Color : Fuchsia, AB, Rhodium Theme : Flower & Leaf  Size : 0.6"" W Post Back Floral Genuine Austrian Crystal Earrings",4.25
Floral Genuine Austrian Crystal Earrings,JEWELRY;EARRING/STUD,images/20110218/CRE65-RHO-CL-06W-122537-375-01.jpg,,"Style No : 122537 Color : Rhodium, Clear Theme : Flower & Leaf  Size : 5/8"" Wide  Floral Genuine Austrian Crystal Earrings",4.25
Metal Ball Multi Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181017/ME5641-BK-2X375-413155-300-01.jpg,,"Style No : 413155 Color : Black  Size : 2"" X 3.75"" Post Back Metal Ball Multi Round Dangle Earrings",3.00
Wood Ball Half Hoop Earrings,JEWELRY;EARRING/FASHION,images/20181020/FE3290-RH-225X3-413432-375-01.jpg,,"Style No : 413432 Color : Rhodium, White Theme : Wood  Size : 2.25"" X 3"" Post Back Wood Ball Half Hoop Earrings",3.75
Textured Tropical Leaf Metal Earrings,JEWELRY;EARRING/FASHION,images/20181017/ME5248-WSV-14X25-413106-300-01.jpg,,"Style No : 413106 Color : Worn Silver Theme : Flower & Leaf  Size : 1.4"" X 2.5"" Fish Hook Back Textured Tropical Leaf Metal Earrings",3.00
Textured Tropical Leaf Metal Earrings,JEWELRY;EARRING/FASHION,images/20181017/ME5248-PAT-14X25-413103-300-01.jpg,,"Style No : 413103 Color : Patina Verdigris Theme : Flower & Leaf  Size : 1.4"" X 2.5"" Fish Hook Back Textured Tropical Leaf Metal Earrings",3.00
Textured Tropical Leaf Metal Earrings,JEWELRY;EARRING/FASHION,images/20181017/ME5248-BLK-14X25-413102-300-01.jpg,,"Style No : 413102 Color : Black, Gold Theme : Flower & Leaf  Size : 1.4"" X 2.5"" Fish Hook Back Textured Tropical Leaf Metal Earrings",3.00
Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE8106-RG-PH-CLIP-1X15-412447-350-01.jpg,,"Style No : 412447 Color : Peach, Rose Gold   Size : 1"" X 1.5"" Clip On Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings",3.50
Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE8106-R-AB-CLIP-1X15-412445-350-01.jpg,,"Style No : 412445 Color : AB, Rhodium  Size : 1"" X 1.5"" Clip On Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings",3.50
Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE8106-G-CP-CLIP-1X15-412444-350-01.jpg,,"Style No : 412444 Color : Gold, Smoked Topaz  Size : 1"" X 1.5"" Clip On Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings",3.50
Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE8106-G-CL-CLIP-1X15-412443-350-01.jpg,,"Style No : 412443 Color : Clear, Gold  Size : 1"" X 1.5"" Clip On Pave Trimmed Crystal Rhinestone Clustered Clip On Earrings",3.50
Marquise Crystal Butterfly Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181013/CE1562-C-BLACK-DIAMOND-CLIP-14X125-412826-375-01.jpg,,"Style No : 412826 Color : Black, Black Diamond  Size : 1.4"" X 1.25"" Clip On Marquise Crystal Butterfly Clip On Earrings",3.75
Marquise Crystal Butterfly Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181013/CE1562-C-AB-G-CLIP-14X125-412824-375-01.jpg,,"Style No : 412824 Color : AB, Gold  Size : 1.4"" X 1.25"" Clip On Marquise Crystal Butterfly Clip On Earrings",3.75
Pave Double Oval Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20181013/EVE7385-AB-G-075X275-412814-375-01.jpg,,"Style No : 412814 Color : AB, Gold  Size: 0.75"" X 2.75"" Post Back Pave Double Oval Drop Evening Earrings",3.75
Natural Stone Wood Ball Metal Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181013/FE3212-BK-125X23-412774-300-01.jpg,,"Style No : 412774 Color : Black, Gold Theme : Wood  Size : 1.25"" X 2.3"" Post Back Natural Stone Wood Ball Metal Round Dangle Earrings",3.00
Metal Coin Drop Earrings,JEWELRY;EARRING/FASHION,images/20181010/ME5392-RH-1X225-412279-275-01.jpg,,"Style No : 412279 Color : Rhodium  Size : 1"" X 2.25"" Post Back Metal Coin Drop Earrings",2.75
Twisted Teardrop Hoop Earrings,JEWELRY;EARRING/FASHION,images/20181009/ME3504-RD-13X26-412186-275-01.jpg,,"Style No : 412186 Color : Rhodium  Size : 1.3"" X 2.6"" Fish Hook Back Twisted Teardrop Hoop Earrings",2.75
Twisted Teardrop Hoop Earrings,JEWELRY;EARRING/FASHION,images/20181009/ME3504-GD-13X26-412183-275-01.jpg,,"Style No : 412183 Color : Gold  Size : 1.3"" X 2.6"" Fish Hook Back Twisted Teardrop Hoop Earrings",2.75
Crystal Rectangle Rhinestone Pave Evening Earrings,JEWELRY;EARRING/EVENING,images/20181009/EVE1270-BK-JET-13X28-412165-375-01.jpg,,"Style No : 412165 Color : Black, Jet Black  Size : 1.3"" X 2.8"" Post Back Crystal Rectangle Rhinestone Pave Evening Earrings",3.75
Crystal Bubble Clustered Drop Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE126-G-CL-CLIP-12X28-412424-475-01.jpg,,"Style No : 412424 Color : Clear, Gold  Size : 1.2"" X 2.8"" Clip On Crystal Bubble Clustered Drop Clip On Earrings",4.75
Crystal Bubble Clustered Drop Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE126-G-CP-CLIP-12X28-412425-475-01.jpg,,"Style No : 412425 Color : Gold, Lt Col Topaz  Size : 1.2"" X 2.8"" Clip On Crystal Bubble Clustered Drop Clip On Earrings",4.75
Oversized Crystal Rhinestone Oval Shape Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181011/CE009-RG-PH-CLIP-13X425-412440-600-02.jpg,,"Style No : 412440 Color : Peach, Rose Gold   Size : 1.3"" X 4.25"" Clip On Oversized Crystal Rhinestone Oval Shape Clip On Earrings",6.00
Double Crystal Teardrop Evening Dangle Earrings,JEWELRY;EARRING/METAL,images/20180728/EVE59-1312-G-AB-07X15-400693-350-01.jpg,,"Style No : 400693 Color : AB, Gold  Size : 0.7"" X 1.5"" Post Back Double Crystal Teardrop Evening Dangle Earrings",3.50
Round Natural Stone Multi Tassel Earrings,JEWELRY;EARRING/FASHION,images/20181011/FE0461-WG-YL-25X4-412363-525-01.jpg,,"Style No : 412363 Color : Worn Gold, Yellow Theme : Tassel  Size : 2.5"" X 4"" Post Back Round Natural Stone Multi Tassel Earrings",5.25
Round Natural Stone Multi Tassel Earrings,JEWELRY;EARRING/FASHION,images/20181011/FE0461-WG-RD-25X4-412362-525-01.jpg,,"Style No : 412362 Color : Red, Worn Gold Theme : Tassel  Size : 2.5"" X 4"" Post Back Round Natural Stone Multi Tassel Earrings",5.25
Round Natural Stone Multi Tassel Earrings,JEWELRY;EARRING/FASHION,images/20181011/FE0461-WG-MT-25X4-412361-525-01.jpg,,"Style No : 412361 Color : Multi, Worn Gold Theme : Tassel  Size : 2.5"" X 4"" Post Back Round Natural Stone Multi Tassel Earrings",5.25
Round Natural Stone Multi Tassel Earrings,JEWELRY;EARRING/FASHION,images/20181011/FE0461-WG-BR-25X4-412360-525-01.jpg,,"Style No : 412360 Color : Brown, Worn Gold Theme : Tassel  Size : 2.5"" X 4"" Post Back Round Natural Stone Multi Tassel Earrings",5.25
Round Natural Stone Multi Tassel Earrings,JEWELRY;EARRING/FASHION,images/20181011/FE0461-WG-BL-25X4-412359-525-01.jpg,,"Style No : 412359 Color : Blue, Worn Gold Theme : Tassel  Size : 2.5"" X 4"" Post Back Round Natural Stone Multi Tassel Earrings",5.25
Double Swirl Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20181009/ME002-RG-125X275-412154-350-01.jpg,,"Style No : 412154 Color : Rose Gold   Size : 0.75"" X 1.2"" Post Back Lead and Nickel Compliant Double Swirl Metal Dangle Earrings",3.50
Double Cut Out Teardrop Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181009/ME001-RG-1X28-412151-350-01.jpg,,"Style No : 412151 Color : Rose Gold   Size : 0.75"" X 1.2"" Post Back Double Cut Out Teardrop Dangle Earrings",3.50
Double Cut Out Teardrop Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181009/ME001-G-1X28-412149-350-01.jpg,,"Style No : 412149 Color : Gold  Size : 0.75"" X 1.2"" Post Back Double Cut Out Teardrop Dangle Earrings",3.50
Abalone Crystal North Star Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181008/FE12571-E-RD-075X175-412099-350-01.jpg,,"Style No : 412099 Color : Abalone, Red Theme : Pearl  Size : 0.75"" X 1.75""  Fish Hook Back Abalone Crystal North Star Dangle Earrings",3.50
Metal Cut Out Round Fan Tassel Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181005/FE8-2059-BGD-275X25-411713-675-01.jpg,,"Style No : 411713 Color : Burgundy Theme : Tassel  Size : 2.75"" X 2.5""  Fish Hook Back Metal Cut Out Round Fan Tassel Dangle Earrings",6.75
Crystal Teardrop Cluster Dangle Earrings,JEWELRY;EARRING/EVENING,images/20181009/EVE1258-G-SA-11X28-412160-425-01.jpg,,"Style No : 412160 Color : Gold, Sapphire  Size : 1.1"" X 2.8"" Post Back Crystal Teardrop Cluster Dangle Earrings",4.25
Crystal Teardrop Cluster Dangle Earrings,JEWELRY;EARRING/EVENING,images/20181009/EVE1258-G-AB-11X28-412156-425-01.jpg,,"Style No : 412156 Color : AB, Gold  Size : 1.1"" X 2.8"" Post Back Crystal Teardrop Cluster Dangle Earrings",4.25
Oval Crystal Embellished Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181010/CE1653-S-CLE-CLIP-075X12-412284-375-01.jpg,,"Style No : 412284 Color : Clear, Silver  Size : 0.75"" X 1.2"" Clip on Oval Crystal Embellished Clip on Earrings",3.75
Oval Crystal Embellished Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181010/CE1653-G-AB-CLIP-075X12-412287-375-01.jpg,,"Style No : 412287 Color : AB, Gold  Size : 0.75"" X 1.2"" Clip on Oval Crystal Embellished Clip on Earrings",3.75
Crystal Embellished Oval Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181010/CE1652-S-CLE-CLIP-075X08-412298-350-01.jpg,,"Style No : 412298 Color : Clear, Silver  Size : 0.75"" X 0.8"" Clip on Crystal Embellished Oval Clip on Earrings",3.50
Crystal Embellished Oval Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181010/CE1652-G-AB-CLIP-075X08-412301-350-01.jpg,,"Style No : 412301 Color : AB, Gold  Size : 0.75"" X 0.8"" Clip on Crystal Embellished Oval Clip on Earrings",3.50
Elephant Horn Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181005/FE8-2049-GRY-03X25-411710-375-01.jpg,,"Style No : 411710 Color : Gray  Size : 0.3"" X 2.5"" Post Back Elephant Horn Dangle Earrings",3.75
Fan Tassel Metal Teardrop Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181005/FE8-2060-NV-275X4-411729-675-01.jpg,,"Style No : 411729 Color : Gold, Navy Theme : Tassel  Size : 2.75"" X 4""  Fish Hook Back Fan Tassel Metal Teardrop Dangle Earrings",6.75
Fan Tassel Metal Teardrop Dangle Earrings,JEWELRY;EARRING/FASHION,images/20181005/FE8-2060-DGRY-275X4-411722-675-01.jpg,,"Style No : 411722 Color : Gold, Gray Theme : Tassel  Size : 2.75"" X 4""  Fish Hook Back Fan Tassel Metal Teardrop Dangle Earrings",6.75
Seed Bead Disk Dangle Drop Earrings,JEWELRY;EARRING/FASHION,images/20181004/FE4795-G-IVO-2X25-411338-675-01.jpg,,"Style No : 411338 Color : Gold, Ivory  Size: 2"" X 2.25"" Post Back Seed Bead Disk Dangle Drop Earrings",6.75
Double Oval Glass Crystal Clip On Earrings,JEWELRY;EARRING/EVENING,images/20170131/CE3008-G-CRY-08X2-CLIP-332459-275-0.1.jpg,,"Style No : 332459 Color : Clear, Gold  Size : 0.8"" X  2""  Clip on Double oval glass crystal clip on earrings",2.75
Double Oval Glass Crystal Clip On Earrings,JEWELRY;EARRING/EVENING,images/20170131/CE3008-S-AB-08X2-CLIP-332462-275-01.jpg,,"Style No : 332462 Color : AB, Silver  Size : 0.8"" X  2""  Clip on Double oval glass crystal clip on earrings",2.75
Metal Bead Cut Out Round Pin Catch Earrings,JEWELRY;EARRING/FASHION,images/20181003/PCE1061-WG-IVO-16X16-411221-450-01.jpg,,"Style No : 411221 Color : Ivory, Worn Gold  Size : 1.6"" X 1.6""   Pin Catch Metal Bead Cut out Round Pin Catch Earrings",4.50
