Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Crystal Teardrop Rhinestone Pave Statement Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180915/RN10814-ABL-13_4L-15L-175L-408535-475-02.jpg,,"Style No : 408535 Color : Aqua, Clear  Necklace Size : 13"" + 4"" L  Decor Size : 1.5"" L Earring Size : 1.75"" L Crystal Teardrop Rhinestone Pave Statement Evening Necklace",4.75
Crystal Teardrop Rhinestone Pave Statement Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180915/RN10814-EM-13_4L-15L-175L-408536-475-02.jpg,,"Style No : 408536 Color : Clear, Emerald  Necklace Size : 13"" + 4"" L  Decor Size : 1.5"" L Earring Size : 1.75"" L Crystal Teardrop Rhinestone Pave Statement Evening Necklace",4.75
Crystal Teardrop Rhinestone Pave Statement Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180915/RN10814-FU-13_4L-15L-175L-408537-475-02.jpg,,"Style No : 408537 Color : Clear, Fuchsia  Necklace Size : 13"" + 4"" L  Decor Size : 1.5"" L Earring Size : 1.75"" L Crystal Teardrop Rhinestone Pave Statement Evening Necklace",4.75
Crystal Teardrop Rhinestone Pave Statement Evening Necklace,JEWELRY;NECKLACE/EVENING,images/20180915/RN10814-G-13_4L-15L-175L-408544-475-02.jpg,,"Style No : 408544 Color : Clear, Gold  Necklace Size : 13"" + 4"" L  Decor Size : 1.5"" L Earring Size : 1.75"" L Crystal Teardrop Rhinestone Pave Statement Evening Necklace",4.75
Rhinestone Pave Metal Evening Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18479-S-CRY-15_3L-05L-17L-430934-450-02.jpg,,"Style No : 430934 Color : Clear, Silver  Necklace Size : 15"" + 3"" L Decor Size: 0.5"" L Earring Size : 1.7"" L Rhinestone Pave Metal Evening Necklace",4.50
Rhinestone Pave Metal Evening Necklace,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18479-G-CRY-15_3L-05L-17L-430933-450-02.jpg,,"Style No : 430933 Color : Clear, Gold  Necklace Size : 15"" + 3"" L Decor Size: 0.5"" L Earring Size : 1.7"" L Rhinestone Pave Metal Evening Necklace",4.50
3pcs - Rhinestone Pave Metal Evening Necklace Set,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18474-S-CRY-15_3L-075L-07H-75L-14L-430930-600-02.jpg,,"Style No : 430930 Color : Clear, Silver  Necklace Size : 15"" + 3"" L  Decor Size : 0.75"" L  Bracelet Size : 0.7"" H, 7.5"" L Earring Size : 1.4"" L 3-Pieces Jewelry Set 3PCS - Rhinestone Pave Metal Evening Necklace Set",6.00
3pcs - Rhinestone Pave Metal Evening Necklace Set,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18474-G-CRY-15_3L-075L-07H-75L-14L-430929-600-02.jpg,,"Style No : 430929 Color : Clear, Gold  Necklace Size : 15"" + 3"" L  Decor Size : 0.75"" L  Bracelet Size : 0.7"" H, 7.5"" L Earring Size : 1.4"" L 3-Pieces Jewelry Set 3PCS - Rhinestone Pave Metal Evening Necklace Set",6.00
Rhinestone Pave Metal Chain Evening Necklace ,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18477-S-CRY-15_3L-075L-125L-430932-525-02.jpg,,"Style No : 430932 Color : Clear, Silver  Necklace Size : 15"" + 3"" L Decor Size: 0.75"" L Earring Size : 1.25"" L Rhinestone Pave Metal Chain Evening Necklace",5.25
3pcs - Crystal Round Leaf Floral Evening Necklace Set,JEWELRY;NECKLACE/RHINESTONE,images/20190313/RN18473-S-CRY-15_3L-125L-075H-75L-125L-430928-475-02.jpg,,"Style No : 430928 Color : Clear, Silver Theme : Flower & Leaf  Necklace Size : 15"" + 3"" L  Decor Size : 1.25"" L  Bracelet Size : 0.75"" H, 7.5"" L Earring Size : 1.25"" L 3-Pieces Jewelry Set 3PCS - Crystal Round Leaf Floral Evening Necklace Set",4.75
Crystal Pave Floral Pearl Pendant Necklace,JEWELRY;NECKLACE/PEARL,images/20190313/PN18467-G-CR-15_3L-6mm-08X125-14L-430917-350-02.jpg,,"Style No : 430917 Color : Cream, Gold Theme : Pearl  Necklace Size : 15"" + 3"" L  Pearl Size : 6 mm Pendant Size : 0.8"" X 1.25""  Earring Size : 1.4"" L Crystal Pave Floral Pearl Pendant Necklace",3.50
Crystal Pave Floral Pearl Pendant Necklace,JEWELRY;NECKLACE/PEARL,images/20190313/PN18465-G-CR-16_3L-6mm-125L-12L-430913-300-02.jpg,,"Style No : 430913 Color : Cream, Gold Theme : Pearl  Necklace Size : 16"" + 3"" L  Pearl Size : 6 mm Pendant Size : 1.25"" L  Earring Size : 1.2"" L Crystal Pave Floral Pearl Pendant Necklace",3.00
Bold Irregular Metal Necklace,JEWELRY;NECKLACE/METAL,images/20190311/MN2324-G-18_3L-45L-035L-430816-800-03.jpg,images/20190311/des_img/MN2324-G-18_3L-45L-035L-430816-800-03-1.jpg,"Style No : 430816 Color : Gold  Necklace Size : 18"" + 3"" L  Decor Size : 4.5"" L Earring Size : 0.35"" L Lead and Nickel Compliant Bold Irregular Metal Necklace",8.00
'mom Unconditional Love' Heart Oval Pendant Long Necklace,JEWELRY;NECKLACE/FASHION,images/20190311/LN14420-GD-SL-32_3L-175X25-1L-430736-600-02.jpg,images/20190311/des_img/LN14420-GD-SL-32_3L-175X25-1L-430736-600-02-1.jpg,"Style No : 430736 Color : Gold, Silver Theme : Mother  Necklace Size : 32"" + 3"" L Pendant Size : 1.75"" X 2.5"" Earring Size : 1"" L Lead and Nickel Compliant 'Mom Unconditional Love' Heart Oval Pendant Long Necklace",6.00
'mother & Daughter' Rectangle Metal Pendant Necklace,JEWELRY;NECKLACE/METAL,images/20190311/PDN14171-AWS-17_3L-06X1-02L-430735-225-01.jpg,images/20190311/des_img/PDN14171-AWS-17_3L-06X1-02L-430735-225-01-1.jpg,"Style No : 430735 Color : Worn Silver Theme : Message, Mother  Necklace Size : 17"" + 3"" L  Pendant Size : 0.6"" X 1""  Earring Size : 0.2"" L Lead and Nickel Compliant 'Mother & Daughter' Rectangle Metal Pendant Necklace",2.25
'mother & Daughter' Rectangle Metal Pendant Necklace,JEWELRY;NECKLACE/METAL,images/20190311/PDN14171-AWG-17_3L-06X1-02L-430734-225-01.jpg,images/20190311/des_img/PDN14171-AWG-17_3L-06X1-02L-430734-225-01-1.jpg,"Style No : 430734 Color : Rose Gold  Theme : Message, Mother  Necklace Size : 17"" + 3"" L  Pendant Size : 0.6"" X 1""  Earring Size : 0.2"" L Lead and Nickel Compliant 'Mother & Daughter' Rectangle Metal Pendant Necklace",2.25
