Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Bride Tribe Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4394-GD-BRIDE_TRIBE-3mm-60X45mmID-352539-300-01.jpg,,"Style No : 352539 Color : Gold Theme : Message  Size : 3mm, 2.3"" D Bride Tribe Thin Metal Hook Bracelet",3.50
Bride Tribe Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4394-RG-BRIDE_TRIBE-3mm-60X45mmID-352540-300-01.jpg,,"Style No : 352540 Color : Rose Gold  Theme : Message  Size : 3mm, 2.3"" D Bride Tribe Thin Metal Hook Bracelet",3.50
Maid Of Honor Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4393-RH-MAID_HONOR-3mm-60X45mmID-352560-300-01.jpg,,"Style No : 352560 Color : Rhodium Theme : Message  Size : 3mm, 2.3"" D Maid of Honor Thin Metal Hook Bracelet",3.50
Maid Of Honor Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4393-GD-MAID_HONOR-3mm-60X45mmID-352558-300-01.jpg,,"Style No : 352558 Color : Gold Theme : Message  Size : 3mm, 2.3"" D Maid of Honor Thin Metal Hook Bracelet",3.50
Bridesmaid Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4392-RH-BRIDSMAID-3mm-60X45mmID-352538-300-01.jpg,,"Style No : 352538 Color : Rhodium Theme : Message  Size : 3mm, 2.3"" D Bridesmaid Thin Metal Hook Bracelet",3.50
Bridesmaid Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4392-RG-BRIDSMAID-3mm-60X45mmID-352537-300-01.jpg,,"Style No : 352537 Color : Rose Gold  Theme : Message  Size : 3mm, 2.3"" D Bridesmaid Thin Metal Hook Bracelet",3.50
Bridesmaid Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170714/MSB4392-GD-BRIDSMAID-3mm-60X45mmID-352536-300-01.jpg,,"Style No : 352536 Color : Gold Theme : Message  Size : 3mm, 2.3"" D Bridesmaid Thin Metal Hook Bracelet",3.50
Besties Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170712/MSB4348-RG-BESTIES-3mm-60X45mmID-352250-300-01-.jpg,,"Style No : 352250 Color : Rose Gold  Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Besties Thin Metal Hook Bracelet",3.50
Besties Thin Metal Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170712/MSB4348-GD-BESTIES-3mm-60X45mmID-352249-300-01-.jpg,,"Style No : 352249 Color : Gold Theme : Message  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Besties Thin Metal Hook Bracelet",3.50
Tassel Station Metal Cube Bead Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170706/FB0286-GD-GD-ADJ-1H-351320-425-01.jpg,,"Style No : 351320 Color : Gold Theme : Tassel  Size : 1"" H Adjustable Tassel Station Metal Cube Bead Strand Bracelet",4.25
Faux Leather Rhinestone Square Snap Button Bracelet,JEWELRY;BRACELET/FASHION,images/20170708/FB1156-RG-GD-CL-175H-7_05L-351667-375-01.jpg,images/20170708/des_img/FB1156-RG-GD-CL-175H-7_05L-351667-375-01-1.jpg,"Style No : 351667 Color : Brown, Clear, Gold Burnished  Size : 1.75"" H, 7"" + 0.5"" L Snap Button Closure Faux Leather Rhinestone Square Snap Button Bracelet",3.75
Marbling Beaded Stretch Bracelet,JEWELRY;BRACELET/FASHION,images/20170708/SB1143-WG-PML-STR-1cm-351696-350-02.jpg,,"Style No : 351696 Color : Multi, Pink, Worn Gold  Size : 1 cm Stretchable Marbling Beaded Stretch Bracelet",3.50
Stand Up For Love Faux Leather Magnetic Bracelet,JEWELRY;BRACELET/MAGNETIC,images/20170707/MSB1634-WG-BRN-MAG-08H-75L-351574-525-02.jpg,images/20170707/des_img/MSB1634-WG-BRN-MAG-08H-75L-351574-525-02-1.jpg,"Style No : 351574 Color : Brown, Worn Gold Theme : Message  Size : 0.8"" H, 7.5"" L Magnetic Closure Stand Up for Love Faux Leather Magnetic Bracelet",5.25
Don't Worry Be Happy Faux Leather Magnetic Bracelet,JEWELRY;BRACELET/MAGNETIC,images/20170707/MSB1633-WG-BRN-MAG-08H-75L-351572-525-02.jpg,images/20170707/des_img/MSB1633-WG-BRN-MAG-08H-75L-351572-525-02-1.jpg,"Style No : 351572 Color : Brown, Worn Gold Theme : Message  Size : 0.8"" H, 7.5"" L Magnetic Closure Don't Worry Be Happy Faux Leather Magnetic Bracelet",5.25
Layered Pave Crystal Rhinestone Metal Ball Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20170705/EVB4030-G-CRY-CUFF-08H-350944-450-02.jpg,images/20170705/des_img/EVB4030-G-CRY-CUFF-08H-350944-450-02-1.jpg,"Style No : 350944 Color : Clear, Gold  Size : 0.8"" H Cuff Layered Pave Crystal Rhinestone Metal Ball Cuff Bracelet",4.50
Hammered Metal Linear Cut Out Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170707/SB0537-WS-STR-125H-351619-450-02.jpg,,"Style No : 351619 Color : Worn Silver  Size : 1.25"" H Stretchable Hammered Metal Linear Cut Out Stretch Bracelet",4.50
Hammered Metal Linear Cut Out Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170707/SB0537-WG-STR-125H-351618-450-02.jpg,,"Style No : 351618 Color : Worn Gold  Size : 1.25"" H Stretchable Hammered Metal Linear Cut Out Stretch Bracelet",4.50
Layered Metal Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170706/CFB6200-RSG-CUFF-2H-351388-275-02.jpg,images/20170706/des_img/CFB6200-RSG-CUFF-2H-351388-275-02-1.jpg,"Style No : 351388 Color : Rose Gold   Size : 2"" H Cuff Layered Metal Cuff Bracelet",2.75
Marquise Crystal Glass Stretch Bracelet,JEWELRY;BRACELET/EVENING,images/20170703/EVB064-G-CA-STR-1H-350810-650-03.jpg,,"Style No : 350810 Color : AB, Gold  Size : 1"" H Stretchable Marquise Crystal Glass Stretch Bracelet",6.50
Two Tone Braided Bead Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170629/FB5243-RG-GD-ADJ-05H-350336-475-01.jpg,,"Style No : 350336 Color : Gold, Rose Gold   Size : 0.5"" H Adjustable Two Tone Braided Bead Strand Bracelet",4.75
Two Tone Braided Bead Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170629/FB5243-GD-SV-ADJ-05H-350334-475-01.jpg,,"Style No : 350334 Color : Gold, Silver  Size : 0.5"" H Adjustable Two Tone Braided Bead Strand Bracelet",4.75
3 Row Beaded Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170629/FB5241-GD-WH-ADJ-05H-350337-425-01.jpg,,"Style No : 350337 Color : White  Size : 0.5"" H Adjustable 3 Row Beaded Strand Bracelet",4.25
3 Row Beaded Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170629/FB5241-GD-BUR-ADJ-05H-350339-425-01.jpg,,"Style No : 350339 Color : Burgundy, Gold  Size : 0.5"" H Adjustable 3 Row Beaded Strand Bracelet",4.25
Embossed Oval Metal Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170629/CFB1114-WG-CUFF-1H-350522-300-03.jpg,images/20170629/des_img/CFB1114-WG-CUFF-1H-350522-300-03-1.jpg,"Style No : 350522 Color : Worn Gold  Size : 1"" H Cuff Embossed Oval Metal Cuff Bracelet",3.00
Embossed Diamond Metal Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170629/CFB1113-WG-CUFF-07H-350526-300-02.jpg,images/20170629/des_img/CFB1113-WG-CUFF-07H-350526-300-02-1.jpg,"Style No : 350526 Color : Worn Gold  Size : 0.7"" H Cuff Embossed Diamond Metal Cuff Bracelet",3.00
Weave Faux Leather Metal Hoop Bracelet,JEWELRY;BRACELET/FASHION,images/20170701/FB11-4246-SB-BK-125H-8L-350661-575-02.jpg,images/20170701/des_img/FB11-4246-SB-BK-125H-8L-350661-575-02-1.jpg,"Style No : 350661 Color : Black, Silver Burnished  Size : 1.25"" H, 8"" L Weave Faux Leather Metal Hoop Bracelet",5.75
Weave Faux Leather Metal Hoop Bracelet,JEWELRY;BRACELET/FASHION,images/20170701/FB11-4246-GB-BR-125H-8L-350660-575-02.jpg,images/20170701/des_img/FB11-4246-GB-BR-125H-8L-350660-575-02-1.jpg,"Style No : 350660 Color : Brown, Gold Burnished  Size : 1.25"" H, 8"" L Weave Faux Leather Metal Hoop Bracelet",5.75
4 Pcs - Crystal Rhinestone Hamsa Charm Bracelet Set,JEWELRY;BRACELET/FASHION,images/20170629/LB6-864-RH-4PCS-02_05H-7_2L-350379-300-01.jpg,images/20170629/des_img/LB6-864-RH-4PCS-02_05H-7_2L-350379-300-01-1.jpg,"Style No : 350379 Color : Rhodium  Size : 0.2"" - 0.3"" H, 7"" +2"" L 4 PCS - Crystal Rhinestone Hamsa Charm Bracelet Set",3.00
Bliss Two Tone Metal Bangle Bracelet,JEWELRY;BRACELET/METAL,images/20170628/MSB07472-WS-WG-BLISS-02H-25D-349987-375-01.jpg,images/20170628/des_img/MSB07472-WS-WG-BLISS-02H-25D-349987-375-01-1.jpg,"Style No : 349987 Color : Worn Silver, Worn Gold Theme : Message  Size : 0.2"" H, 2.5"" D Bliss Two Tone Metal Bangle Bracelet",3.75
Bliss Two Tone Metal Bangle Bracelet,JEWELRY;BRACELET/METAL,images/20170628/MSB07472-WG-WS-BLISS-02H-25D-349986-375-01.jpg,images/20170628/des_img/MSB07472-WG-WS-BLISS-02H-25D-349986-375-01-1.jpg,"Style No : 349986 Color : Worn Silver, Worn Gold Theme : Message  Size : 0.2"" H, 2.5"" D Bliss Two Tone Metal Bangle Bracelet",3.75
Bliss Two Tone Metal Bangle Bracelet,JEWELRY;BRACELET/METAL,images/20170628/MSB07472-STT-BLISS-02H-25D-349985-375-01.jpg,images/20170628/des_img/MSB07472-STT-BLISS-02H-25D-349985-375-01-1.jpg,"Style No : 349985 Color : Silver, Gold Theme : Message  Size : 0.2"" H, 2.5"" D Bliss Two Tone Metal Bangle Bracelet",3.75
Bliss Two Tone Metal Bangle Bracelet,JEWELRY;BRACELET/METAL,images/20170628/MSB07472-GTT-BLISS-02H-25D-349983-375-01.jpg,images/20170628/des_img/MSB07472-GTT-BLISS-02H-25D-349983-375-01-1.jpg,"Style No : 349983 Color : Silver, Gold Theme : Message  Size : 0.2"" H, 2.5"" D Bliss Two Tone Metal Bangle Bracelet",3.75
Hope _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4399-RH-02H-23D-350547-300-01-.jpg,,"Style No : 350547 Color : Rhodium Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Hope _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Hope _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4399-RG-02H-23D-350548-300-01-.jpg,,"Style No : 350548 Color : Rose Gold  Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Hope _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Hope _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4399-GD-02H-23D-350546-300-01-.jpg,,"Style No : 350546 Color : Gold Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Hope _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Survivor _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4398-RG-02H-23D-350545-300-01-.jpg,,"Style No : 350545 Color : Rose Gold  Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Survivor _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Survivor _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4398-GD-02H-23D-350543-300-01-.jpg,,"Style No : 350543 Color : Gold Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Survivor _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Fight Cancer _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4397-RH-02H-23D-350541-300-01-.jpg,,"Style No : 350541 Color : Rhodium Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Fight Cancer _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Fight Cancer _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4397-GD-02H-23D-350540-300-01-.jpg,,"Style No : 350540 Color : Gold Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Fight Cancer _ Thin Metal Pink Ribbon Hook Bracelet",3.50
I Can I Will _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4396-RH-02H-23D-350538-300-01-.jpg,,"Style No : 350538 Color : Rhodium Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) I can I will _ Thin Metal Pink Ribbon Hook Bracelet",3.50
I Can I Will _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4396-RG-02H-23D-350539-300-01-.jpg,,"Style No : 350539 Color : Rose Gold  Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) I can I will _ Thin Metal Pink Ribbon Hook Bracelet",3.50
I Can I Will _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4396-GD-02H-23D-350537-300-01-.jpg,,"Style No : 350537 Color : Gold Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) I can I will _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Keep Calm Fight On _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4395-RG-02H-23D-350536-300-01-.jpg,,"Style No : 350536 Color : Rose Gold  Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Keep Calm Fight on _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Keep Calm Fight On _ Thin Metal Pink Ribbon Hook Bracelet,JEWELRY;BRACELET/METAL,images/20170629/MSB4395-GD-02H-23D-350534-300-01-.jpg,,"Style No : 350534 Color : Gold Theme : Message, Pink Ribbon  Size : 3mm ID : 60 mm X 45 mm (2.5"" D) Keep Calm Fight on _ Thin Metal Pink Ribbon Hook Bracelet",3.50
Blessed _ Pave Rhinestone Metal Bracelet,JEWELRY;BRACELET/MESSAGE,images/20170628/MSB0129-PT-MT-075H-7_3L-350148-350-01.jpg,,"Style No : 350148 Color : Multi, Patina Verdigris Theme : Message  Size : 0.75"" H, 7"" + 3"" L BLESSED _ Pave Rhinestone Metal Bracelet",3.50
Metal Heart Knot Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170628/CFB0230-SB-GB-CUFF-06H-350105-275-01.jpg,images/20170628/des_img/CFB0230-SB-GB-CUFF-06H-350105-275-01-1.jpg,"Style No : 350105 Color : Gold Burnished, Silver Burnished Theme : Heart, Knot  Size : 0.6"" H Cuff Metal Heart Knot Cuff Bracelet",2.75
Embossed Starfish Stretch Bracelet,JEWELRY;BRACELET/FASHION,images/20170627/SB07037-SV-RED-STR-06H-349841-525-02.jpg,,"Style No : 349841 Color : Red, Silver Theme : Sea Life, Starfish  Size : 0.6"" L Stretchable Embossed starfish stretch bracelet",5.25
Crystal Rhinestone Metal Teardrop Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20130715/CFB101-RG-CL-CUFF-05H-206014-350-01.jpg,,"Style No : 206014 Color : Rose Gold , Clear  Size : 0.5"" H Cuff Crystal Rhinestone Metal Teardrop Cuff Bracelet",3.50
Two Tone Filigree Round Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170624/SB8884-TT-RG-STR-1H-349695-525-02.jpg,,"Style No : 349695 Color : Rose Gold , Gold Theme : Filigree  Size : 1"" H Stretchable Two Tone Filigree Round Stretch Bracelet",5.25
Two Tone Filigree Quatrefoil Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170624/SB8883-TT-RG-STR-125H-349691-575-02.jpg,,"Style No : 349691 Color : Silver, Rose Gold  Theme : Clover, Filigree, Luck  Size : 1.25"" H Stretchable Two Tone Filigree Quatrefoil Stretch Bracelet",5.75
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6846-CB-STR-06H-349247-425-01.jpg,,"Style No : 349247 Color : Copper Burnished Theme : Mermaid, Sea Life  Size : 0.6"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6845-CB-STR-07H-349243-425-01.jpg,,"Style No : 349243 Color : Copper Burnished Theme : Mermaid, Sea Life  Size : 0.7"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6845-AS-STR-07H-349241-425-01.jpg,,"Style No : 349241 Color : Antique Silver Theme : Mermaid, Sea Life  Size : 0.7"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6845-AG-STR-07H-349242-425-01.jpg,,"Style No : 349242 Color : Antique Gold Theme : Mermaid, Sea Life  Size : 0.7"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6844-CB-STR-08H-349239-425-02.jpg,,"Style No : 349239 Color : Copper Burnished Theme : Mermaid, Sea Life  Size : 0.8"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6844-AS-STR-08H-349237-425-02.jpg,,"Style No : 349237 Color : Antique Silver Theme : Mermaid, Sea Life  Size : 0.8"" H Stretchable Mermaid Stretch Bracelet",4.25
Mermaid Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20170620/SB6844-AG-STR-08H-349238-425-02.jpg,,"Style No : 349238 Color : Antique Gold Theme : Mermaid, Sea Life  Size : 0.8"" H Stretchable Mermaid Stretch Bracelet",4.25
Cross With Rhinestone Metal Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20170526/CFB8662-W3T-CUFF-075H-346134-425-01.jpg,,"Style No : 346134 Color : Rose Gold Burnished Theme : Cross, Religious  Size : 0.75"" H Cuff Cross with Rhinestone Metal Cuff Bracelet",4.25
Fabric Embroidery Flower With Suede Wrap Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB842-MB-15X6-30L-348497-375-01.jpg,images/20170615/des_img/FB842-MB-15X6-30L-348497-375-01-1.jpg,"Style No : 348497 Color : Royal Blue Theme : Flower & Leaf  Size : 1.5"" X 6"" Total Size : 30"" L Fabric Embroidery Flower with Suede Wrap Bracelet",3.75
Fabric Embroidery Flower With Suede Wrap Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB842-BL-15X6-30L-348496-375-01.jpg,images/20170615/des_img/FB842-BL-15X6-30L-348496-375-01-1.jpg,"Style No : 348496 Color : Blue Theme : Flower & Leaf  Size : 1.5"" X 6"" Total Size : 30"" L Fabric Embroidery Flower with Suede Wrap Bracelet",3.75
Faith _ Semi Precious Stone Metal Bar Bracelet,JEWELRY;BRACELET/FASHION,images/20170616/RB2721-NAT-ADJ-6mm-348833-525-01.jpg,,"Style No : 348833 Color : Neutral Theme : Message, Religious  Size : 6mm Adjustable Faith _ Semi Precious Stone Metal Bar Bracelet",5.25
Blessed _ Metal Ball Bead & Bar Bracelet,JEWELRY;BRACELET/FASHION,images/20170616/MSB2699-RG-ADJ-5mm-348827-425-01.jpg,,Style No : 348827 Color : Rose Gold  Theme : Message  Size : 5mm Adjustable BLESSED _ Metal Ball Bead & Bar Bracelet,4.25
7 Layered Tube Beaded Ribbon Bracelets,JEWELRY;BRACELET/FASHION,images/20170614/MLB5195-GD-TQ-STR-7LAYERS-05H-348356-375-01.jpg,,"Style No : 348356 Color : Gold, Light Blue  Size : 0.5"" H Stretchable 7 Layered Tube Beaded Ribbon Bracelets",3.75
Beaded Cinch Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB0159-WG-RQS-ADJ-8mm-348543-375-01.jpg,,"Style No : 348543 Color : Pink, Worn Gold  Size : 8mm Adjustable Beaded Cinch Bracelet",3.75
Beaded Cinch Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB0159-WG-OPL-ADJ-8mm-348547-375-01.jpg,,"Style No : 348547 Color : Opal, Worn Gold  Size : 8mm Adjustable Beaded Cinch Bracelet",3.75
Beaded Cinch Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB0159-WG-CHQ-ADJ-8mm-348548-375-01.jpg,,"Style No : 348548 Color : Worn Gold, Peach  Size : 8mm Adjustable Beaded Cinch Bracelet",3.75
Beaded Cinch Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB0159-WG-GRN-ADJ-8mm-348546-375-01.jpg,,"Style No : 348546 Color : Green, Worn Gold  Size : 8mm Adjustable Beaded Cinch Bracelet",3.75
Beaded Cinch Bracelet,JEWELRY;BRACELET/FASHION,images/20170615/FB0159-WG-BEG-ADJ-8mm-348545-375-01.jpg,,"Style No : 348545 Color : Worn Gold, Beige  Size : 8mm Adjustable Beaded Cinch Bracelet",3.75
Hammered Cut Out Whale With Starfish & Pearl Bracelet,JEWELRY;BRACELET/METAL,images/20170612/FB0404-WG-1H-25D-348198-300-01.jpg,,"Style No : 348198 Color : Worn Gold Theme : Pearl, Sea Life, Starfish  Size : 1"" H, 2.5"" D Hammered Cut Out Whale with Starfish & Pearl Bracelet",3.00
"""hello"" Charm Bracelet",JEWELRY;BRACELET/METAL,images/20170612/MSB0378-WG-1H-25D-348174-300-01.jpg,,"Style No : 348174 Color : Worn Gold Theme : Message, Pearl, Star  Size : 1"" H, 2.5"" D ""Hello"" Charm Bracelet",3.00
"""hello"" Charm Bracelet",JEWELRY;BRACELET/METAL,images/20170612/MSB0378-SB-1H-25D-348173-300-01.jpg,,"Style No : 348173 Color : Silver Burnished Theme : Message, Pearl, Star  Size : 1"" H, 2.5"" D ""Hello"" Charm Bracelet",3.00
5 Row Beaded Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170608/FB11-4265-G-PK-1H-7_2L-347778-575-01.jpg,,"Style No : 347778 Color : Gold, Pink  Size : 1"" H , 7"" + 2"" L 5 Row Beaded Strand Bracelet",5.75
5 Row Beaded Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170608/FB11-4265-G-IV-1H-7_2L-347775-575-01.jpg,,"Style No : 347775 Color : Gold, Ivory  Size : 1"" H , 7"" + 2"" L 5 Row Beaded Strand Bracelet",5.75
5 Row Beaded Strand Bracelet,JEWELRY;BRACELET/FASHION,images/20170608/FB11-4265-G-BL-1H-7_2L-347776-575-01.jpg,,"Style No : 347776 Color : Blue, Gold  Size : 1"" H , 7"" + 2"" L 5 Row Beaded Strand Bracelet",5.75
3 Layered Brass & Semi Precious Bead Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20170609/MLB6224-WG-RED-3LAYERS-STR-15H-347989-950-03.jpg,images/20170609/des_img/MLB6224-WG-RED-3LAYERS-STR-15H-347989-950-03-1.jpg,"Style No : 347989 Color : Red, Worn Gold  Size : 1.5"" H Stretchable 3 Layered Brass & Semi Precious Bead Stretch Bracelet",9.50
Abalone Clover Hinged Bracelet,JEWELRY;BRACELET/FASHION,images/20170610/FB07526-AS-ABA-HGD-15H-23D-348077-450-02.jpg,,"Style No : 348077 Color : Abalone, Antique Silver Theme : Clover, Luck  Size : 1.5"" H,  2.3"" D Hinged Closure Abalone Clover Hinged Bracelet",4.50
Pearl With Texas State Map Charm Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20170610/PLB07393-TEXAS-SB-PRL-STR-1cm-348075-350-01.jpg,,"Style No : 348075 Color : Cream, Silver Burnished Theme : Pearl  Size : 10mm Stretchable Pearl with Texas State Map Charm Stretch Bracelet",3.50
4 Layered Metal With Stone Ribbon Bracelets,JEWELRY;BRACELET/MULTI LAYERED,images/20170607/MLB223-S-4LAYERS-05H-23D-347607-450-02.jpg,,"Style No : 347607 Color : Clear, Silver  Size : 0.5"" H, 2.3"" D 4 Layers 4 Layered Metal with Stone Ribbon Bracelets",4.50
"""mom"" Religious Bracelet",JEWELRY;BRACELET/RELIGIOUS,images/20090825/MB00578-AS-12H-258D-36761-375-015.jpg,images/20090825/des_img/MB00578-AS-12H-258D-36761-375-015-1.jpg,"Style No : 36761 Color : Silver Burnished, Copper, Silver, Gold Theme : Mother  Size : 1/2"" Height , 2 1/2"" Diameter  ""Mom"" Religious Bracelet",3.75
"""teacher's Prayer"" Apple Stretch Bracelet",JEWELRY;BRACELET/RELIGIOUS,images/20090825/RB7621-AS-14H-Str-36768-275-0.1.jpg,images/20090825/des_img/RB7621-AS-14H-Str-36768-275-0.1-1.jpg,"Style No : 36768 Color : Silver Burnished Theme : Religious  Size : 1/4"" H / Stretchable ""Teacher's Prayer"" Apple Stretch Bracelet",2.75
Metal Butterfly Link Magnetic Bracelet,JEWELRY;BRACELET/FASHION,images/20160323/MGB3453-AS-075H-75L-38232-300-015.jpg,images/20160323/des_img/MGB3453-AS-075H-75L-38232-300-015-1.jpg,"Style No : 38232 Color : Antique Silver Theme : Butterfly  Size : 0.75"" H, 7.5"" L Magnetic closure Metal butterfly link magnetic bracelet",3.50
Embossed Filigree Pattern Metal Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170603/CFB8815-RGTT-CUFF-175H-346971-425-02.jpg,images/20170603/des_img/CFB8815-RGTT-CUFF-175H-346971-425-02-1.jpg,"Style No : 346971 Color : Antique Silver, Rose Gold Burnished  Size : 1.75"" H  Cuff Embossed Filigree Pattern Metal Cuff Bracelet",4.25
Embossed Filigree Pattern Metal Cuff Bracelet,JEWELRY;BRACELET/METAL,images/20170603/CFB8815-PTT-CUFF-175H-346969-425-02.jpg,images/20170603/des_img/CFB8815-PTT-CUFF-175H-346969-425-02-1.jpg,"Style No : 346969 Color : Patina Verdigris  Size : 1.75"" H  Cuff Embossed Filigree Pattern Metal Cuff Bracelet",4.25
Vintage Navajo Oval Turquoise Cuff Bracelet,JEWELRY;BRACELET/CUFF,images/20170603/CFB8824-PT-TQ-CUFF-2H-346999-475-02.jpg,images/20170603/des_img/CFB8824-PT-TQ-CUFF-2H-346999-475-02-1.jpg,"Style No : 346999 Color : Patina Verdigris, Turquoise  Size : 2"" H  Cuff Vintage Navajo Oval Turquoise Cuff Bracelet",4.75
